"wavenumber","P_1_A_BRose_AG_Leaves","P_1_A_BRose_AG_Stems","P_1_A_Cloud_AG_Leaves","P_5_CN_Cloud_AG_Leaves","P_1_A_Cloud_AG_Stems","P_3_A_Cloud_AG_Stems","P_2_CN_Crow_AG_Leaves","P_1_CN_Crow_AG_Stems","P_5_A_DBirch_AG_Stems","P_5_A_Lingon_AG_Stems","P_3_A_Lichen_AG","P_3_A_MossA_AG","P_2_A_SphagFusc_AG","T3Far_Sphagnum","Spruce_May2016_Green.Sphagnum.angustifolium","Spruce_May2016_Red.Sphagnum.magellanicum","Spruce_May2016_Eriophorum.vaginatum","Spruce_May2016_Eriophorum.viridicarinatum","Spruce_May2016_Carex.Trisperma","E_1_A_CarexRot_AG","E_2_A_ErioAng_AG","E_4_A_ErioAng.Litter_AG","E_2_CN_ErioAng_AG","E_3_CN_ErioAng_AG","Pocosin_Pinus","Pocosin_Ilex_inkberry","Pocosin_Persia","Pocosin_Gordonia_stem","Pocosin_Lyonia","Pocosin_Vaccinium","Everglades_Cladium_sawgrass","Brunei.Leaf.1","Brunei.Leaf.5","Brunei.Leaf.6","Brunei.Leaf.10","Brunei.S3.P7.Wood.Block","Brunei.S4.P7.B120.Wood.Block","Brunei.S28.P6.B205.Wood.Block","Brunei.S29.P6.B212.Wood.Block"
3230,0.070842803,0.066279225,0.04064931,0.109216124,0.064774327,0.047697207,0.08584079,0.063212134,0.014906746,0.044874077,0.059804125,0.072155127,0.06495878,0.034307073,0.041405016,0.041371174,0.021027148,0.056663152,0.050705469,0.059418549,0.072853152,0.050919829,0.06132211,0.091022923,0.081275087,0.031569959,0.031906018,0.031033653,0.044912439,0.032228762,0.036304709,0.043346112,0.056542343,0.054403431,0.043315914,0.028938572,0.0378555,0.014444631,0.02888587
3229,0.070677573,0.066079168,0.040571808,0.109009152,0.064608746,0.047521124,0.085454312,0.063012214,0.014900403,0.044822479,0.059543896,0.071881199,0.064864007,0.034165303,0.0413075,0.041277961,0.020980655,0.056477603,0.050519874,0.059181285,0.072651634,0.050663089,0.061208737,0.090804879,0.081100739,0.031576899,0.03192439,0.031045206,0.044832835,0.032204689,0.036256385,0.043316355,0.056503379,0.054359523,0.04326222,0.028959005,0.037826834,0.014386588,0.028851503
3228,0.070518872,0.065801115,0.040483161,0.10876034,0.064451612,0.047362357,0.085006349,0.062766107,0.01492986,0.044801514,0.05934022,0.071605388,0.064804022,0.034006512,0.041218647,0.041181471,0.020890537,0.056277318,0.050329371,0.058927525,0.072423627,0.050443136,0.061064961,0.090586746,0.080934535,0.031606927,0.031986319,0.031078667,0.044773132,0.032191269,0.03623382,0.043243141,0.056437103,0.054285994,0.043254101,0.028983304,0.037735756,0.014355777,0.028757999
3227,0.070355694,0.065474861,0.040401109,0.108451714,0.064304614,0.04722342,0.084578716,0.062474777,0.014975124,0.044768748,0.059192407,0.071370698,0.064691744,0.033843226,0.041119595,0.041067092,0.020754485,0.056052068,0.050140491,0.058706783,0.072187931,0.050281561,0.060879321,0.090377322,0.08074813,0.031606664,0.032027351,0.031083778,0.044694288,0.032168318,0.036178023,0.043132004,0.056323739,0.054181924,0.043273218,0.028963145,0.037577985,0.014361679,0.028599292
3226,0.07019069,0.065171424,0.040329923,0.108106398,0.06416362,0.047085617,0.084247091,0.062147084,0.014990141,0.04469359,0.059071207,0.071210257,0.064500019,0.033697025,0.040988141,0.040924652,0.020597537,0.055805793,0.04995867,0.058546646,0.071979305,0.050182326,0.060678171,0.09016553,0.080518135,0.031531855,0.031982177,0.031032491,0.044569697,0.03211768,0.036067812,0.043025078,0.056175164,0.054049293,0.043281841,0.028869548,0.037393127,0.014401414,0.028407895
3225,0.070035871,0.064946184,0.04026522,0.107762395,0.064018411,0.04694597,0.08404516,0.06181052,0.014945672,0.044566989,0.058945033,0.071118543,0.064249041,0.033584222,0.040817198,0.040756102,0.020454461,0.055553708,0.049785182,0.058433203,0.071807168,0.050120505,0.06048874,0.089945427,0.080235285,0.031382534,0.03183026,0.030924272,0.044410397,0.032031653,0.035935122,0.042952377,0.056018684,0.053886487,0.043252709,0.028733848,0.037226479,0.01444789,0.028247465
3224,0.069904727,0.064796539,0.04021165,0.107446638,0.063871182,0.046845061,0.083961448,0.061522987,0.014862216,0.044394036,0.058807019,0.07105391,0.063970248,0.033504166,0.040627277,0.040581503,0.020348104,0.055319398,0.049618721,0.058330811,0.071655915,0.050054427,0.060316774,0.089745893,0.079912788,0.031201773,0.031615243,0.030775489,0.044251687,0.031922953,0.035815994,0.042906573,0.05588214,0.053686906,0.043188028,0.028608211,0.03708828,0.014474552,0.028164379
3223,0.069799485,0.06466507,0.04017385,0.107169481,0.063728441,0.046827984,0.083940852,0.061344287,0.014790092,0.044192643,0.058672193,0.070964145,0.063695099,0.033436521,0.040447057,0.040427589,0.020275599,0.055130885,0.049461262,0.058213404,0.07150777,0.049945148,0.060150793,0.089605833,0.079586054,0.031038545,0.031408343,0.030613183,0.044115986,0.031812867,0.035708744,0.042858004,0.05578617,0.053457921,0.043100842,0.028501604,0.036955917,0.014486828,0.028148479
3222,0.069702451,0.064482949,0.040129219,0.106930929,0.063573135,0.046879294,0.083894421,0.061277902,0.014756864,0.043999181,0.058550889,0.070817055,0.063451825,0.0333532,0.040279157,0.040298644,0.020215761,0.05499819,0.049312571,0.058080408,0.071345411,0.04977153,0.059976242,0.089515883,0.07929947,0.030914628,0.031251779,0.030469391,0.043994728,0.031710524,0.035592408,0.042786589,0.055723477,0.053244549,0.042983682,0.028382312,0.036816738,0.01451166,0.028146887
3221,0.069585941,0.064223686,0.040039401,0.106719294,0.063368992,0.046925127,0.083753003,0.06125403,0.014743405,0.04385285,0.058432427,0.070620246,0.0632502,0.033239312,0.040099274,0.040168023,0.020156556,0.054891087,0.049159577,0.057953606,0.071146282,0.049545485,0.059790487,0.089410415,0.07908383,0.030825061,0.031141517,0.030365367,0.043865415,0.03161358,0.035469166,0.042698405,0.055643279,0.053116995,0.042813737,0.028236075,0.036689182,0.01455691,0.028112784
3220,0.069436301,0.0639294,0.039909376,0.106503672,0.063108292,0.046908257,0.083533196,0.061191793,0.014715043,0.043761113,0.05829664,0.070417504,0.063077512,0.033102305,0.039896487,0.040010988,0.020111181,0.054760505,0.04898535,0.057863356,0.070904264,0.049316507,0.059615104,0.089234665,0.078937082,0.030760125,0.031057719,0.0303011,0.043720427,0.031526862,0.035368298,0.042613532,0.055486503,0.053111918,0.042597691,0.028087727,0.036584378,0.014594577,0.028034905
3219,0.069268647,0.063685434,0.039815596,0.106242068,0.062844538,0.046839479,0.083322346,0.061076406,0.01466475,0.043692311,0.058136745,0.07025775,0.062920868,0.032958691,0.039699981,0.039835926,0.020096305,0.054591455,0.048791823,0.05782709,0.070655886,0.049139803,0.059487991,0.08900584,0.078822787,0.03071807,0.030996011,0.030268682,0.043578207,0.031467395,0.035311674,0.042540008,0.055252371,0.053181019,0.042396466,0.027954029,0.03646694,0.014581729,0.027926922
3218,0.069114386,0.063554443,0.039840102,0.10591073,0.06265613,0.04675985,0.083173635,0.060951915,0.014611521,0.043612172,0.057965051,0.070153227,0.062778263,0.032813685,0.039550277,0.039667499,0.020100186,0.054415443,0.048599783,0.057824221,0.070452867,0.049021228,0.059424726,0.088786547,0.078689257,0.030696041,0.030960859,0.030267564,0.043467543,0.031446236,0.035286643,0.042463882,0.05501026,0.053213064,0.042283821,0.027803387,0.036291661,0.014485885,0.027806742
3217,0.068990307,0.063520363,0.039973082,0.105526639,0.062569922,0.046670006,0.083036158,0.060834234,0.014560436,0.043516428,0.05779468,0.070062351,0.062631718,0.032660637,0.039452144,0.039509367,0.020091184,0.054260731,0.048421371,0.05779035,0.070294773,0.048902949,0.059383219,0.088607203,0.078497514,0.030674364,0.030936559,0.03028959,0.043398115,0.031450636,0.035250638,0.042366987,0.054833058,0.053121771,0.042277738,0.027592751,0.036075939,0.01430116,0.027692947
3216,0.068878836,0.063495326,0.040106534,0.105135849,0.062529422,0.046521939,0.082813902,0.06066429,0.014486165,0.043421592,0.057621458,0.069920921,0.062427561,0.032500617,0.039372285,0.039344391,0.020057986,0.054111616,0.048246832,0.057656292,0.070112127,0.048721722,0.059284258,0.088442186,0.07824099,0.030617648,0.030881325,0.030294917,0.043344118,0.031445927,0.0351569,0.042248895,0.054736627,0.052913224,0.042323388,0.027342107,0.035894122,0.014068328,0.027603169
3215,0.06874278,0.063388764,0.040136138,0.104780345,0.062448021,0.046280897,0.082481647,0.060377311,0.014369246,0.043338653,0.057433047,0.069701276,0.062116,0.03235093,0.039279078,0.039166751,0.020020337,0.053933444,0.048066749,0.057412923,0.069837801,0.048479978,0.059083778,0.088262487,0.077943764,0.03050018,0.030760949,0.030229229,0.043261312,0.03139499,0.034984245,0.042124666,0.054690873,0.052665178,0.042343407,0.027148037,0.035785935,0.013878776,0.027536756
3214,0.068564493,0.063174649,0.040052347,0.104478229,0.062291346,0.045977493,0.082118185,0.060004639,0.014238821,0.043265699,0.057237824,0.069441414,0.061714238,0.032227039,0.039166871,0.038994081,0.019994097,0.053723652,0.047895525,0.057134743,0.06948707,0.0482446,0.058820333,0.088078767,0.0776357,0.030335286,0.030587362,0.030075753,0.043125154,0.031284051,0.034752755,0.042005326,0.054659566,0.052449916,0.042294894,0.027105532,0.035704868,0.013820527,0.0274664
3213,0.068368575,0.062894636,0.039919445,0.104226962,0.062097216,0.04568893,0.08182749,0.059666563,0.014159371,0.043190683,0.057072943,0.069207615,0.061308396,0.032123965,0.039041644,0.038849036,0.019968352,0.053519589,0.047762078,0.056922167,0.069150834,0.048074043,0.058577104,0.087913592,0.077324114,0.030174477,0.030413631,0.029875441,0.042950181,0.031138183,0.03450768,0.041891537,0.054606984,0.052288022,0.042180982,0.027215589,0.035581349,0.013895363,0.027367277
3212,0.068198038,0.062608408,0.039788326,0.104008658,0.061915491,0.045476741,0.081646277,0.059453071,0.014169174,0.043087633,0.056972491,0.069027332,0.060984376,0.032025171,0.038905056,0.038746348,0.019932037,0.053361748,0.047683261,0.056814435,0.068915411,0.047960992,0.058399406,0.087756197,0.076992557,0.030067815,0.030282932,0.029686589,0.042770508,0.031005667,0.034282016,0.041786338,0.054492825,0.052167315,0.042027051,0.027376472,0.035408082,0.014006028,0.027252459
3211,0.068065504,0.062355717,0.039660543,0.103788286,0.061745641,0.045352257,0.081529079,0.059338468,0.014240809,0.04292565,0.056930681,0.068867176,0.060767928,0.031922058,0.038764195,0.038693973,0.019902047,0.05326104,0.047651044,0.056764051,0.068801738,0.047850427,0.058264597,0.087576306,0.076631214,0.030022077,0.030185831,0.029536987,0.042608527,0.030913579,0.034078931,0.041700021,0.054299394,0.052076974,0.041858303,0.027466636,0.035230181,0.014044417,0.027159071
3210,0.06793623,0.062155437,0.039528097,0.103525169,0.06154551,0.045294641,0.081403379,0.059226485,0.014306212,0.04270354,0.056904706,0.068678245,0.060629853,0.031810712,0.038640629,0.038682454,0.019899439,0.053192567,0.047633387,0.056691168,0.068769517,0.047698742,0.058129888,0.087372382,0.076264207,0.030000704,0.0300759,0.029422026,0.042468701,0.030839034,0.033892504,0.041634325,0.054060441,0.052007105,0.041693145,0.027437244,0.035073282,0.013983273,0.027098049
3209,0.067766131,0.062005642,0.039409188,0.10320475,0.061291672,0.045281077,0.081227772,0.059053745,0.014312937,0.042470046,0.05685015,0.068452025,0.06052646,0.031673812,0.038548492,0.038668717,0.019907754,0.053106199,0.047578854,0.056550721,0.068751081,0.047506167,0.05798344,0.08717342,0.075939652,0.029964055,0.029927553,0.029331745,0.042353928,0.030738054,0.03373267,0.041571524,0.053835635,0.051932754,0.041546339,0.027334023,0.034923204,0.013873885,0.027040503
3208,0.067549991,0.061866212,0.039330288,0.102854587,0.061015185,0.045288873,0.081003681,0.058825813,0.014251973,0.042288279,0.056743832,0.068223967,0.060424634,0.031485243,0.038464125,0.038594828,0.019883203,0.052949548,0.047436116,0.056351956,0.068676855,0.047303978,0.057834688,0.086991297,0.075692638,0.029903823,0.029770339,0.029263311,0.042272796,0.030606295,0.033617151,0.04149081,0.053655141,0.051826161,0.04143539,0.027240911,0.034768409,0.013776553,0.026961403
3207,0.067319943,0.061664511,0.039296092,0.102513321,0.060776033,0.045282568,0.080747256,0.058571733,0.014142689,0.042175911,0.056577172,0.068028814,0.060305101,0.031242966,0.038332853,0.038437706,0.019808001,0.052699656,0.047190978,0.056134152,0.068495133,0.047123765,0.057676994,0.086800236,0.075519415,0.029837078,0.029660712,0.029214013,0.042225333,0.030493435,0.033545236,0.041392132,0.053507521,0.051688828,0.041381636,0.027201992,0.034617341,0.013718242,0.02687233
3206,0.067098476,0.06135085,0.039292602,0.102184382,0.060607847,0.045223084,0.080465918,0.058302225,0.014010666,0.042090584,0.056346686,0.067861931,0.060159241,0.03098911,0.038114899,0.038230178,0.019711971,0.052383007,0.046885766,0.055932247,0.06819489,0.046971845,0.057489806,0.086570664,0.075380836,0.029776882,0.029623798,0.029175187,0.04218778,0.030443906,0.033493152,0.041294155,0.053376781,0.051553351,0.041395361,0.027184975,0.034465354,0.013703768,0.026794346
3205,0.06687064,0.060952697,0.03930337,0.101835103,0.060483798,0.045098796,0.080166833,0.058018527,0.013887348,0.041973771,0.056060938,0.067683605,0.059982025,0.030785939,0.037825139,0.038026151,0.019636038,0.052066975,0.046590514,0.05575137,0.067816289,0.046817617,0.057272424,0.08629914,0.075223988,0.029720648,0.029627416,0.02913221,0.042119051,0.030435845,0.03343572,0.041210762,0.053266028,0.051443105,0.041452191,0.027110575,0.034284143,0.013731258,0.026719638
3204,0.066611985,0.06055892,0.039308834,0.101445665,0.060331475,0.0449388,0.079871446,0.057734657,0.013815555,0.041800921,0.055747339,0.067458016,0.059764319,0.030667073,0.037526893,0.037853563,0.01959074,0.051827255,0.046349781,0.055562851,0.067431955,0.046610502,0.057048123,0.085996758,0.075011086,0.029666492,0.029611971,0.029068349,0.041988268,0.030399687,0.033364538,0.041139612,0.053180559,0.051339705,0.041491232,0.026923481,0.034066809,0.013785362,0.02662565
3203,0.066332756,0.060246807,0.039287073,0.10104595,0.060091321,0.044788182,0.079600978,0.057473333,0.013830221,0.041592915,0.055442165,0.067191604,0.059500796,0.030612054,0.037284076,0.037702086,0.019556215,0.051703553,0.046157806,0.055333923,0.067107321,0.046329243,0.056831453,0.085675473,0.07474723,0.029627794,0.029542589,0.028978113,0.04180172,0.030297243,0.033286592,0.041072804,0.05310683,0.051203429,0.041451264,0.026647462,0.033858201,0.013834972,0.026516435
3202,0.06607645,0.060029427,0.039235018,0.100691692,0.059773627,0.044671237,0.079349636,0.057248052,0.013920571,0.041391003,0.055174051,0.066934517,0.059208915,0.030566727,0.037114278,0.037542196,0.019507979,0.051661799,0.045979632,0.055070136,0.066865601,0.04602201,0.056616891,0.085362655,0.074482486,0.029620031,0.02943276,0.028882017,0.04160383,0.030163179,0.033213587,0.041004445,0.053016278,0.051024683,0.041316816,0.026374846,0.033712599,0.013851923,0.026422848
3201,0.065873014,0.059863916,0.039177339,0.100405333,0.059453718,0.044577308,0.079090612,0.05705679,0.014018527,0.041222454,0.054955089,0.066734849,0.058925448,0.030488614,0.036986719,0.037352743,0.019433853,0.051600268,0.045789598,0.054819272,0.066678973,0.045780883,0.056408303,0.085103643,0.074269141,0.029633967,0.029322346,0.028815134,0.041444721,0.030061163,0.033152378,0.040921188,0.052881941,0.050843074,0.041127983,0.026198482,0.033631421,0.013825704,0.02636321
3200,0.065707226,0.059691671,0.039133394,0.100145827,0.059200871,0.044473768,0.078810554,0.056885761,0.014040484,0.041081824,0.054777763,0.066584311,0.058672031,0.030375721,0.036867734,0.03714591,0.019337614,0.051423058,0.045593528,0.054623786,0.066493679,0.045659484,0.056232995,0.084920983,0.074104287,0.029630645,0.029238908,0.028787459,0.041338611,0.030015049,0.033096264,0.040799052,0.052693198,0.050708095,0.040943874,0.026149571,0.033566103,0.013755614,0.026325749
3199,0.065543041,0.059474627,0.039085265,0.099837375,0.059017755,0.044333485,0.078524968,0.05671565,0.013949515,0.040940856,0.054617991,0.066417809,0.058436704,0.0302538,0.036763735,0.03697187,0.019238047,0.051128647,0.045422291,0.054478232,0.066276166,0.045619043,0.056106024,0.08478259,0.073921076,0.029568532,0.029181262,0.028761903,0.041253317,0.029996071,0.033022159,0.040628302,0.052465959,0.050626056,0.040797425,0.026191265,0.033478474,0.013642344,0.02629087
3198,0.065370203,0.059218939,0.039004325,0.099430199,0.05885958,0.04416294,0.078261921,0.056533639,0.013778361,0.04077774,0.054452565,0.066178521,0.058205099,0.030137344,0.036708318,0.036880904,0.019159093,0.050814311,0.045301785,0.054344375,0.066043918,0.045567221,0.0559978,0.084636644,0.07364604,0.029435068,0.029131491,0.028685287,0.041144121,0.029965342,0.032903277,0.040441984,0.05223591,0.050556067,0.040684217,0.026254409,0.033374336,0.013501466,0.026249379
3197,0.065211592,0.058973062,0.038903985,0.098942297,0.058699358,0.044008758,0.078047389,0.056345769,0.013595771,0.040595066,0.054279851,0.065877575,0.057996633,0.030010055,0.036705622,0.036867483,0.019111693,0.05057884,0.045222253,0.054199845,0.06584835,0.045448475,0.055861866,0.08447127,0.073264007,0.029252253,0.029071418,0.028542071,0.040997349,0.029908488,0.032732066,0.040302516,0.052029152,0.050459702,0.040586943,0.026274172,0.033269942,0.013378748,0.026193466
3196,0.065083411,0.058784644,0.038833375,0.098450711,0.058548499,0.043921566,0.07789878,0.056169814,0.01345813,0.040410603,0.054115833,0.065575198,0.057841107,0.029850518,0.036702811,0.036864368,0.019086965,0.050432502,0.045139475,0.054055779,0.065721799,0.0452837,0.055685601,0.084312927,0.072825589,0.029058431,0.028987241,0.02837206,0.040838984,0.029830467,0.032532227,0.04024721,0.051843179,0.050342465,0.040499098,0.026215448,0.033145884,0.013330622,0.026108303
3195,0.06496222,0.058647493,0.038811265,0.098041533,0.058414736,0.043899291,0.07780007,0.056008207,0.013389614,0.040242275,0.053966128,0.065308948,0.057719084,0.029668029,0.036631883,0.036803827,0.019069549,0.05031295,0.045012378,0.053928986,0.065641088,0.045122228,0.055490303,0.084168178,0.07240169,0.028888639,0.028871116,0.028236978,0.040703229,0.029738544,0.032344473,0.040251001,0.05166917,0.050236261,0.040420352,0.026092626,0.032958832,0.013375912,0.025983053
3194,0.064801587,0.058503883,0.038796506,0.097755793,0.058270716,0.043872142,0.077678437,0.055831637,0.013387092,0.040108933,0.053812671,0.065063054,0.057557198,0.029497304,0.036471898,0.036674166,0.01904995,0.050167253,0.04483704,0.053813589,0.065542794,0.044975265,0.055289723,0.083997398,0.072039016,0.028763434,0.028726901,0.028171335,0.040595972,0.029640693,0.032193777,0.040250722,0.051522287,0.050150782,0.040338229,0.025965279,0.032702897,0.013468776,0.025820832
3193,0.064576298,0.058307462,0.038739538,0.09756316,0.058080113,0.043756512,0.077443009,0.055595888,0.013424821,0.040029438,0.05363217,0.064811585,0.057302827,0.029357085,0.036259942,0.036509043,0.019019297,0.04999299,0.044640704,0.053685841,0.065370283,0.044809304,0.055077453,0.08375609,0.071747515,0.028680538,0.028568599,0.028155676,0.040485539,0.029547329,0.032065241,0.040202217,0.051424463,0.050061472,0.040228946,0.0258893,0.032443534,0.013527503,0.025633443
3192,0.064302035,0.058067417,0.038637792,0.09737522,0.057838887,0.043525486,0.077070767,0.055276943,0.013459369,0.039997514,0.053415035,0.064564672,0.056988762,0.029230516,0.036048167,0.036339633,0.018962861,0.049812069,0.044450266,0.053527243,0.065106388,0.044591921,0.054853579,0.08344248,0.071509222,0.02861271,0.028406358,0.0281295,0.040326384,0.029460459,0.031915639,0.040106039,0.051358373,0.049947542,0.040079052,0.025857944,0.032272811,0.013495739,0.025436182
3191,0.064015064,0.057815949,0.038516727,0.09709484,0.057575098,0.043223663,0.076632569,0.054892256,0.013449746,0.039959151,0.053159497,0.064348074,0.056700201,0.029094431,0.035863718,0.036175015,0.018872234,0.049637605,0.044274217,0.053335681,0.064770014,0.044323981,0.054631212,0.083094568,0.071293769,0.028524719,0.028240016,0.028039091,0.040099055,0.02936571,0.03171929,0.039984051,0.051266782,0.049821818,0.039896782,0.025802343,0.032226064,0.013380424,0.02524981
